Ticker;Fecha;Price
ROVI;09/09/2022 17:36;46.7
ROVI;16/09/2022 17:36;45.66
ROVI;23/09/2022 17:36;41.72
ROVI;30/09/2022 17:36;44.2
SAB;15/10/2021 17:36;0.67
SAB;22/10/2021 17:36;0.65
SAB;29/10/2021 17:36;0.7
SAB;05/11/2021 17:36;0.67
SAB;12/11/2021 17:36;0.68
SAB;19/11/2021 17:36;0.61
SAB;26/11/2021 17:36;0.59
SAB;03/12/2021 17:36;0.58
SAB;10/12/2021 17:36;0.59
SAB;17/12/2021 17:36;0.56
SAB;23/12/2021 17:36;0.59
SAB;30/12/2021 17:36;0.59
SAB;07/01/2022 17:36;0.66
SAB;14/01/2022 17:36;0.66
SAB;21/01/2022 17:36;0.64
SAB;28/01/2022 17:36;0.68
SAB;04/02/2022 17:36;0.84
SAB;11/02/2022 17:36;0.94
SAB;18/02/2022 17:36;0.9
SAB;25/02/2022 17:36;0.82
SAB;04/03/2022 17:36;0.64
SAB;11/03/2022 17:36;0.7
SAB;18/03/2022 17:36;0.74
SAB;25/03/2022 17:36;0.73
SAB;01/04/2022 17:36;0.75
SAB;08/04/2022 17:36;0.74
SAB;14/04/2022 17:36;0.73
SAB;22/04/2022 17:36;0.78
SAB;29/04/2022 17:36;0.74
SAB;06/05/2022 17:36;0.68
SAB;13/05/2022 17:36;0.71
SAB;20/05/2022 17:36;0.73
SAB;27/05/2022 17:36;0.83
SAB;03/06/2022 17:36;0.82
SAB;10/06/2022 17:36;0.79
SAB;17/06/2022 17:36;0.8
SAB;24/06/2022 17:36;0.81
SAB;01/07/2022 17:36;0.76
SAB;08/07/2022 17:36;0.68
SAB;15/07/2022 17:36;0.62
SAB;22/07/2022 17:36;0.63
SAB;29/07/2022 17:36;0.62
SAB;05/08/2022 17:36;0.66
SAB;12/08/2022 17:36;0.68
SAB;19/08/2022 17:36;0.65
SAB;26/08/2022 17:36;0.64
SAB;02/09/2022 17:36;0.69
SAB;09/09/2022 17:36;0.74
SAB;16/09/2022 17:36;0.75
SAB;23/09/2022 17:36;0.79
SAB;30/09/2022 17:36;0.69
SAN;15/10/2021 17:36;3.35
SAN;22/10/2021 17:36;3.28
SAN;29/10/2021 17:36;3.28
SAN;05/11/2021 17:36;3.28
SAN;12/11/2021 17:36;3.19
SAN;19/11/2021 17:36;3.06
SAN;26/11/2021 17:36;2.78
SAN;03/12/2021 17:36;2.76
SAN;10/12/2021 17:36;2.7
SAN;17/12/2021 17:36;2.78
SAN;23/12/2021 17:36;2.9
SAN;30/12/2021 17:36;2.94
SAN;07/01/2022 17:36;3.11
SAN;14/01/2022 17:36;3.17
SAN;21/01/2022 17:36;3.08
SAN;28/01/2022 17:36;3.15
SAN;04/02/2022 17:36;3.25
SAN;11/02/2022 17:36;3.48
SAN;18/02/2022 17:36;3.32
SAN;25/02/2022 17:36;3.12
SAN;04/03/2022 17:36;2.72
SAN;11/03/2022 17:36;2.86
SAN;18/03/2022 17:36;3.12
SAN;25/03/2022 17:36;3.06
SAN;01/04/2022 17:36;3.18
SAN;08/04/2022 17:36;3.12
SAN;14/04/2022 17:36;3.15
SAN;22/04/2022 17:36;3.17
SAN;29/04/2022 17:36;2.82
SAN;06/05/2022 17:36;2.65
SAN;13/05/2022 17:36;2.73
SAN;20/05/2022 17:36;2.74
SAN;27/05/2022 17:36;3.04
SAN;03/06/2022 17:36;2.96
SAN;10/06/2022 17:36;2.7
SAN;17/06/2022 17:36;2.7
SAN;24/06/2022 17:36;2.76
SAN;01/07/2022 17:36;2.68
SAN;08/07/2022 17:36;2.61
SAN;15/07/2022 17:36;2.41
SAN;22/07/2022 17:36;2.43
SAN;29/07/2022 17:36;2.44
SAN;05/08/2022 17:36;2.5
SAN;12/08/2022 17:36;2.67
SAN;19/08/2022 17:36;2.53
SAN;26/08/2022 17:36;2.41
SAN;02/09/2022 17:36;2.43
SAN;09/09/2022 17:36;2.54
SAN;16/09/2022 17:36;2.65
SAN;23/09/2022 17:36;2.52
SAN;30/09/2022 17:36;2.4
SCYR;15/10/2021 17:36;2.38
SCYR;22/10/2021 17:36;2.43
SCYR;29/10/2021 17:36;2.46
SCYR;05/11/2021 17:36;2.29
SCYR;12/11/2021 17:36;2.23
SCYR;19/11/2021 17:36;2.15
SCYR;26/11/2021 17:36;2.06
SCYR;03/12/2021 17:36;2.11
SCYR;10/12/2021 17:36;2.15
SCYR;17/12/2021 17:36;2.11
SCYR;23/12/2021 17:36;2.2
SCYR;30/12/2021 17:36;2.29
SCYR;07/01/2022 17:36;2.26
SCYR;14/01/2022 17:36;2.27
SCYR;21/01/2022 17:36;2.24
SCYR;28/01/2022 17:36;2.2
SCYR;04/02/2022 17:36;2.24
SCYR;11/02/2022 17:36;2.3
SCYR;18/02/2022 17:36;2.22
SCYR;25/02/2022 17:36;2.11
SCYR;04/03/2022 17:36;1.92
SCYR;11/03/2022 17:36;2.01
SCYR;18/03/2022 17:36;2.06
SCYR;25/03/2022 17:36;2.12
SCYR;01/04/2022 17:36;2.22
SCYR;08/04/2022 17:36;2.35
SCYR;14/04/2022 17:36;2.58
SCYR;22/04/2022 17:36;2.52
SCYR;29/04/2022 17:36;2.58
SCYR;06/05/2022 17:36;2.53
SCYR;13/05/2022 17:36;2.45
SCYR;20/05/2022 17:36;2.54
SCYR;27/05/2022 17:36;2.69
SCYR;03/06/2022 17:36;2.59
SCYR;10/06/2022 17:36;2.55
SCYR;17/06/2022 17:36;2.38
SCYR;24/06/2022 17:36;2.39
SCYR;01/07/2022 17:36;2.33
SCYR;08/07/2022 17:36;2.32
SCYR;15/07/2022 17:36;2.24
SCYR;22/07/2022 17:36;2.28
SCYR;29/07/2022 17:36;2.23
SCYR;05/08/2022 17:36;2.23
SCYR;12/08/2022 17:36;2.37
SCYR;19/08/2022 17:36;2.32
SCYR;26/08/2022 17:36;2.22
SCYR;02/09/2022 17:36;2.24
SCYR;09/09/2022 17:36;2.29
SCYR;16/09/2022 17:36;2.34
SCYR;23/09/2022 17:36;2.08
SCYR;30/09/2022 17:36;2.24
SGRE;15/10/2021 17:36;20.81
SGRE;22/10/2021 17:36;21.92
SGRE;29/10/2021 17:36;23.43
SGRE;05/11/2021 17:36;18.79
SGRE;12/11/2021 17:36;22.15
SGRE;19/11/2021 17:36;21.91
SGRE;26/11/2021 17:36;23.38
SGRE;03/12/2021 17:36;21.2
SGRE;10/12/2021 17:36;21.17
SGRE;17/12/2021 17:36;20.75
SGRE;23/12/2021 17:36;21.17
SGRE;30/12/2021 17:36;21.07
SGRE;07/01/2022 17:36;20.09
SGRE;14/01/2022 17:36;19.09
SGRE;21/01/2022 17:36;16.29
SGRE;28/01/2022 17:36;18.54
SGRE;04/02/2022 17:36;17.52
SGRE;11/02/2022 17:36;16.52
SGRE;18/02/2022 17:36;16.28
SGRE;25/02/2022 17:36;18.12
SGRE;04/03/2022 17:36;16.99
SGRE;11/03/2022 17:36;18.93
SGRE;18/03/2022 17:36;18.2
SGRE;25/03/2022 17:36;15.68
SGRE;01/04/2022 17:36;15.95
SGRE;08/04/2022 17:36;16.05
SGRE;14/04/2022 17:36;14.91
SGRE;22/04/2022 17:36;15.16
SGRE;29/04/2022 17:36;15.33
SGRE;06/05/2022 17:36;13.95
SGRE;13/05/2022 17:36;13.3
SGRE;20/05/2022 17:36;16.75
SGRE;27/05/2022 17:36;17.94
SGRE;03/06/2022 17:36;18.02
SGRE;10/06/2022 17:36;17.94
SGRE;17/06/2022 17:36;17.86
SGRE;24/06/2022 17:36;17.85
SGRE;01/07/2022 17:36;17.84
SGRE;08/07/2022 17:36;17.92
SGRE;15/07/2022 17:36;17.86
SGRE;22/07/2022 17:36;17.91
SGRE;29/07/2022 17:36;17.93
SGRE;05/08/2022 17:36;17.92
SGRE;12/08/2022 17:36;17.93
SGRE;19/08/2022 17:36;17.97
SGRE;26/08/2022 17:36;17.93
SGRE;02/09/2022 17:36;17.93
SGRE;09/09/2022 17:36;17.95
SGRE;16/09/2022 17:36;17.97
SGRE;23/09/2022 17:36;17.93
SGRE;30/09/2022 17:36;17.93
SLR;15/10/2021 17:36;14.93
SLR;22/10/2021 17:36;16.96
SLR;29/10/2021 17:36;17.27
SLR;05/11/2021 17:36;15.69
SLR;12/11/2021 17:36;16.26
SLR;19/11/2021 17:36;16.6
SLR;26/11/2021 17:36;16.61
SLR;03/12/2021 17:36;15.71
SLR;10/12/2021 17:36;16.08
SLR;17/12/2021 17:36;16.13
SLR;23/12/2021 17:36;17.56
SLR;30/12/2021 17:36;17.12
SLR;07/01/2022 17:36;15.63
SLR;14/01/2022 17:36;15.71
SLR;21/01/2022 17:36;15.52
SLR;28/01/2022 17:36;14.77
SLR;04/02/2022 17:36;14.64
SLR;11/02/2022 17:36;13.97
SLR;18/02/2022 17:36;13.41
SLR;25/02/2022 17:36;15
SLR;04/03/2022 17:36;16.35
SLR;11/03/2022 17:36;20.79
SLR;18/03/2022 17:36;19.76
SLR;25/03/2022 17:36;19.97
SLR;01/04/2022 17:36;20.77
SLR;08/04/2022 17:36;22.91
SLR;14/04/2022 17:36;21.83
SLR;22/04/2022 17:36;21.19
SLR;29/04/2022 17:36;21.32
SLR;06/05/2022 17:36;20.34
SLR;13/05/2022 17:36;20.67
SLR;20/05/2022 17:36;21.86
SLR;27/05/2022 17:36;23.09
SLR;03/06/2022 17:36;21.79
SLR;10/06/2022 17:36;21.54
SLR;17/06/2022 17:36;20.06
SLR;24/06/2022 17:36;21
SLR;01/07/2022 17:36;20.68
SLR;08/07/2022 17:36;22.14
SLR;15/07/2022 17:36;20.61
SLR;22/07/2022 17:36;21.63
SLR;29/07/2022 17:36;22.47
SLR;05/08/2022 17:36;22.59
SLR;12/08/2022 17:36;22.02
SLR;19/08/2022 17:36;22.4
SLR;26/08/2022 17:36;23.39
SLR;02/09/2022 17:36;19.92
SLR;09/09/2022 17:36;21.04
SLR;16/09/2022 17:36;20.26
SLR;23/09/2022 17:36;17.34
SLR;30/09/2022 17:36;16.17
TEF;15/10/2021 17:36;3.8
TEF;22/10/2021 17:36;3.77
TEF;29/10/2021 17:36;3.76
TEF;05/11/2021 17:36;3.77
TEF;12/11/2021 17:36;3.96
TEF;19/11/2021 17:36;3.97
TEF;26/11/2021 17:36;3.91
TEF;03/12/2021 17:36;3.67
TEF;10/12/2021 17:36;3.72
TEF;17/12/2021 17:36;3.86
TEF;23/12/2021 17:36;3.9
TEF;30/12/2021 17:36;3.85
TEF;07/01/2022 17:36;3.91
TEF;14/01/2022 17:36;4.03
TEF;21/01/2022 17:36;4
TEF;28/01/2022 17:36;4.16
TEF;04/02/2022 17:36;4.16
TEF;11/02/2022 17:36;4.42
TEF;18/02/2022 17:36;4.37
TEF;25/02/2022 17:36;4.25
TEF;04/03/2022 17:36;3.96
TEF;11/03/2022 17:36;3.99
TEF;18/03/2022 17:36;4.17
TEF;25/03/2022 17:36;4.24
TEF;01/04/2022 17:36;4.42
TEF;08/04/2022 17:36;4.63
TEF;14/04/2022 17:36;5
TEF;22/04/2022 17:36;4.85
TEF;29/04/2022 17:36;4.63
TEF;06/05/2022 17:36;4.72
TEF;13/05/2022 17:36;4.78
TEF;20/05/2022 17:36;4.69
TEF;27/05/2022 17:36;4.95
TEF;03/06/2022 17:36;4.66
TEF;10/06/2022 17:36;4.48
TEF;17/06/2022 17:36;4.4
TEF;24/06/2022 17:36;4.73
TEF;01/07/2022 17:36;4.87
TEF;08/07/2022 17:36;4.72
TEF;15/07/2022 17:36;4.66
TEF;22/07/2022 17:36;4.39
TEF;29/07/2022 17:36;4.36
TEF;05/08/2022 17:36;4.28
TEF;12/08/2022 17:36;4.27
TEF;19/08/2022 17:36;4.25
TEF;26/08/2022 17:36;4.14
TEF;02/09/2022 17:36;4.17
TEF;09/09/2022 17:36;3.93
TEF;16/09/2022 17:36;3.86
TEF;23/09/2022 17:36;3.66
TEF;30/09/2022 17:36;3.38
